Query ID;Target ID;Affinity Threshold (nM);P-Value;Max Tc;Cut Sum;Z-Score;Name;Description;Query Smiles;InChi Key
6992341;HLA-A;6;5.425e-63;0.6279;9.7024;111.3366;HLA-A;HLA class I histocompatibility antigen, A-3 alpha chain (pKi >= 6);CC(C)C(C(=O)O)NC(=O)C(CCCCN)N;YQAIUOWPSUOINN-UHFFFAOYSA-N
329275;C3AR1;6;2.054e-41;0.5694;6.8239;72.5967;C3AR1;C3a anaphylatoxin chemotactic receptor (pKi >= 6);CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N;BQVUABVGYYSDCJ-UHFFFAOYSA-N
759256;PAPA1_CARPA;7;5.966e-47;0.4167;5.1684;82.5373;PAPA1_CARPA;Papain (pKi >= 7);C1=CC=C(C=C1)CC(C(=O)O)NC=O;NSTPXGARCQOSAU-UHFFFAOYSA-N
53480248;FABP3;7;3.2589999999999997e-44;0.4928;1.4512;77.6227;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCC)COP(=O)(O)OC1C(C(C(C(C1O)OP(=O)(O)O)OP(=O)(O)O)O)O;VFLPHYZOQHTWTQ-UHFFFAOYSA-N
7010580;CTSL;6;3.82e-77;0.451;59.2805;136.7445;CTSL;Cathepsin L1 (pKi >= 6);CC(C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N)O;IQHUITKNHOKGFC-UHFFFAOYSA-N
323786;CTSB;6;4.957e-67;0.5072;39.5274;118.5882;CTSB;Cathepsin B (pKi >= 6);CC(C)CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N;LYMVXFSTACVOLP-UHFFFAOYSA-N
47579;MMP1;6;1.984e-50;0.4894;63.5153;88.7817;MMP1;Interstitial collagenase (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC2=CC=CC=C2;LIIPHJDKZNTNII-UHFFFAOYSA-N
131753319;LPAR3;6;1.184e-61;0.5745;9.3905;108.9324;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;JYQXYTFYWDKLPT-UHFFFAOYSA-N
53479617;LPAR1;6;2.3819999999999998e-45;0.5536;8.4748;79.6627;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCC=CCCCCCCCC;ZTGVBXDPMCYOEV-UHFFFAOYSA-N
53480996;CQSS;6;9.049e-73;0.4412;2.1317;128.8908;CQSS;CAI-1 autoinducer sensor kinase/phosphatase CqsS (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O;KIWLCEXSSGNBJU-UHFFFAOYSA-N
131761186;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCC;YZEITGDSYFHHEK-UHFFFAOYSA-N
19421321;ST14;9;5.059e-53;0.4507;4.1379;93.4378;ST14;Suppressor of tumorigenicity 14 protein (pKi >= 9);C1=CC(=CC=C1CC(C(=O)NC(CCC(=O)N)C(=O)O)N)O;UBAQSAUDKMIEQZ-UHFFFAOYSA-N
52924786;LPAR3;6;4.603999999999999e-103;0.6182;15.7586;183.2772;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCC=CCC=CCC=CCCCCC;BRZHNCZGBULDIZ-UHFFFAOYSA-N
52925130;LPAR3;6;1.053e-104;0.7059;16.0109;186.2226;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O;DBHKHNGBVGWQJE-UHFFFAOYSA-N
150964;MC3R;6;4.7980000000000004e-79;0.4865;38.7643;140.1573;MC3R;Melanocortin receptor 3 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N;PQBHGSGQZSOLIR-UHFFFAOYSA-N
759256;ECE1;6;2.3379999999999998e-45;0.4651;19.5437;79.6772;ECE1;Endothelin-converting enzyme 1 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC=O;NSTPXGARCQOSAU-UHFFFAOYSA-N
329275;CAPN1;6;7.211e-91;0.5781;52.6094;161.3836;CAPN1;Calpain-1 catalytic subunit (pKi >= 6);CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N;BQVUABVGYYSDCJ-UHFFFAOYSA-N
53478598;FABP3;7;4.9e-53;0.4815;1.7462;93.4627;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;SOWAPPIVBQCDGN-UHFFFAOYSA-N
111299;NAALAD2;6;3.351e-55;0.5714;3.1922;97.3495;NAALAD2;N-acetylated-alpha-linked acidic dipeptidase 2 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N;XHHOHZPNYFQJKL-UHFFFAOYSA-N
4427709;CCKBR;6;5.0699999999999995e-112;0.6452;113.4932;199.3599;CCKBR;Gastrin/cholecystokinin type B receptor (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CNC3=CC=CC=C32)N;IMMPMHKLUUZKAZ-UHFFFAOYSA-N
515709;ACE;6;1.763e-113;0.6744;112.7324;201.979;ACE;Angiotensin-converting enzyme (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N;FSXRLASFHBWESK-UHFFFAOYSA-N
11736661;DPP7;7;3.998e-45;0.4565;8.7041;79.2588;DPP7;Dipeptidyl peptidase 2 (pKi >= 7);C1CC(N(C1)C(=O)C(CCC(=O)N)N)C(=O)O;NJMYZEJORPYOTO-UHFFFAOYSA-N
6993120;RNPEP;6;2.119e-46;0.5909;2.2801;81.5491;RNPEP;Aminopeptidase B (pKi >= 6);CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;GJNDXQBALKCYSZ-UHFFFAOYSA-N
3421919;GRIA1;6;1.2450000000000002e-69;0.4727;15.4032;123.2563;GRIA1;Glutamate receptor 1 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CC=C(C=C2)O)N;CGWAPUBOXJWXMS-UHFFFAOYSA-N
52924370;LPAR1;6;5.594e-48;0.6038;8.9722;84.3828;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN;DPTUTWFSXXDMEO-UHFFFAOYSA-N
6993120;MMP2;6;5.510000000000001e-43;0.4694;69.6336;75.418;MMP2;72 kDa type IV collagenase (pKi >= 6);CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;GJNDXQBALKCYSZ-UHFFFAOYSA-N
14035030;SELP;6;2.755e-83;0.7812;6.5314;147.7712;SELP;P-selectin (pKi >= 6);CCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCCCCCCCCCCCC)O;VJLLLMIZEJJZTE-UHFFFAOYSA-N
131754010;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;XDVVZXAIBRKPCM-UHFFFAOYSA-N
100048;ECE1;6;3.528e-84;0.5;36.3899;149.3736;ECE1;Endothelin-converting enzyme 1 (pKi >= 6);CSCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;HGCNKOLVKRAVHD-UHFFFAOYSA-N
7359122;MMP1;6;9.065e-47;0.48;58.9195;82.2111;MMP1;Interstitial collagenase (pKi >= 6);CC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N;IEHDJWSAXBGJIP-UHFFFAOYSA-N
4427709;MMP11;6;6.398e-131;0.5;13.2057;233.2896;MMP11;Stromelysin-3 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CNC3=CC=CC=C32)N;IMMPMHKLUUZKAZ-UHFFFAOYSA-N
131754941;FABP3;7;1.888e-54;0.4889;1.7934;96.0017;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC;CABYGZXBJNUBCV-UHFFFAOYSA-N
13890535;CAPN1;6;9.83e-133;0.5349;76.9055;236.5453;CAPN1;Calpain-1 catalytic subunit (pKi >= 6);CCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O;YXQLJEQFZUMUPB-UHFFFAOYSA-N
53478513;FABP3;7;2.752e-49;0.4333;1.6208;86.7312;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC;LLOBOJAKMZHEKH-UHFFFAOYSA-N
97415;NPFFR2;6;6.916e-55;0.4314;8.6254;96.7847;NPFFR2;Neuropeptide FF receptor 2 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN;JBCLFWXMTIKCCB-UHFFFAOYSA-N
53478341;LPAR3;6;1.3890000000000001e-55;0.5185;8.4571;98.0363;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;CQHRDRZMSJCJBX-UHFFFAOYSA-N
7021456;ACE2;6;1.968e-83;0.4727;11.7319;148.0334;ACE2;Angiotensin-converting enzyme 2 (pKi >= 6);C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N)O;XTWSWDJMIKUJDQ-UHFFFAOYSA-N
545606;LPAR3;6;1.028e-62;0.7714;9.5537;110.8385;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC;NSQZMMPMMBEIIA-UHFFFAOYSA-N
151134;CAPN2;6;1.772e-114;0.5217;33.3171;203.7701;CAPN2;Calpain-2 catalytic subunit (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)NC(CCC(=O)O)C(=O)O)N;JXWLMUIXUXLIJR-UHFFFAOYSA-N
111299;HLA-DRB1;6;1.197e-61;0.4032;6.0537;108.9244;HLA-DRB1;HLA class II histocompatibility antigen, DRB1-1 beta chain (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N;XHHOHZPNYFQJKL-UHFFFAOYSA-N
150964;Q9NAW4_PLAFA;6;9.013e-49;0.4906;1.4208;85.8063;Q9NAW4_PLAFA;Cysteine protease falcipain-3 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N;PQBHGSGQZSOLIR-UHFFFAOYSA-N
53479649;LPAR1;6;2.3819999999999998e-45;0.5536;8.4748;79.6627;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCC=CCCCCCCC=COC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN;MTYMMKBRSNPIPR-UHFFFAOYSA-N
131801744;LPAR3;6;5.836e-92;0.7381;14.0512;163.3438;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCCC)O;SYTLTRZEHNVTSX-UHFFFAOYSA-N
7359122;CTSL;6;7.479e-66;0.4314;50.5924;116.4721;CTSL;Cathepsin L1 (pKi >= 6);CC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N;IEHDJWSAXBGJIP-UHFFFAOYSA-N
131801745;LPAR3;6;5.836e-92;0.7381;14.0512;163.3438;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)O;SFMJHWFZJBATQB-UHFFFAOYSA-N
7010506;OPRM1;6;1.573e-95;0.6727;275.5929;169.7519;OPRM1;Mu-type opioid receptor (pKi >= 6);CSCCC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N;PYOHODCEOHCZBM-UHFFFAOYSA-N
131759281;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC;WVBFGMOFOIEXMP-UHFFFAOYSA-N
6993120;OPRD1;6;8.101e-81;0.4808;192.0135;143.3396;OPRD1;Delta-type opioid receptor (pKi >= 6);CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;GJNDXQBALKCYSZ-UHFFFAOYSA-N
13783081;BLA1_STEMA;6;2.034e-80;0.4062;7.2229;142.6218;BLA1_STEMA;Metallo-beta-lactamase L1 (pKi >= 6);C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)N;TYYLDKGBCJGJGW-UHFFFAOYSA-N
53479660;LPAR1;6;2.3819999999999998e-45;0.5536;8.4748;79.6627;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC=CCCCCCCC=CCCCCCCCC;ANVMSBIGOHYJFD-UHFFFAOYSA-N
6992643;FPR1;6;5.981e-90;0.5;17.048;159.734;FPR1;fMet-Leu-Phe receptor (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)NC(CC(=O)O)C(=O)O)N;HWMGTNOVUDIKRE-UHFFFAOYSA-N
52924233;FABP3;7;2.3009999999999998e-51;0.6852;1.6903;90.4615;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN;RPYIJSOTHVJLOR-UHFFFAOYSA-N
52925140;LPAR3;6;1.053e-104;0.7059;16.0109;186.2226;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O;QJHRNPQXCMXOOH-UHFFFAOYSA-N
12294;NOD1;9;6.42e-49;0.4318;3.4593;86.0707;NOD1;Nucleotide-binding oligomerization domain-containing protein 1 (pKi >= 9);CCCCCC(=O)OCCCC;RPRPDTXKGSIXMD-UHFFFAOYSA-N
53478080;LPAR3;6;6.297e-70;0.56;10.6629;123.7875;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCC=CCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;NKDHOYXNDMODDX-UHFFFAOYSA-N
96814;FPR1;6;7.075e-113;0.6585;21.4198;200.8954;FPR1;fMet-Leu-Phe receptor (pKi >= 6);CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;OMNVYXHOSHNURL-UHFFFAOYSA-N
10468;CES1;8;1.354e-56;0.52;6.2449;99.8515;CES1;Liver carboxylesterase 1 (pKi >= 8);CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O;MWMPEAHGUXCSMY-UHFFFAOYSA-N
70694;CES2C;6;1.437e-58;0.4242;1.9311;103.3959;CES2C;Acylcarnitine hydrolase (pKi >= 6);CCCCCCOC(=O)CCCC;YERFHJZYNMRVLO-UHFFFAOYSA-N
168182;MC3R;6;1.3120000000000002e-84;0.4658;41.5021;150.1449;MC3R;Melanocortin receptor 3 (pKi >= 6);CC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N;LZDNBBYBDGBADK-UHFFFAOYSA-N
100048;BLA1_STEMA;6;3.9589999999999997e-94;0.4643;8.4649;167.237;BLA1_STEMA;Metallo-beta-lactamase L1 (pKi >= 6);CSCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;HGCNKOLVKRAVHD-UHFFFAOYSA-N
134906;MC5R;7;8.28e-102;0.5342;25.3459;181.0243;MC5R;Melanocortin receptor 5 (pKi >= 7);C1=CC=C(C=C1)CC(C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O)N;JMCOUWKXLXDERB-UHFFFAOYSA-N
7021828;ANPEP;6;2.512e-43;0.5476;15.149;76.0306;ANPEP;Aminopeptidase N (pKi >= 6);CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N;BQBCIBCLXBKYHW-UHFFFAOYSA-N
19421321;OPRD1;6;9.937000000000001e-115;0.6271;272.0105;204.2212;OPRD1;Delta-type opioid receptor (pKi >= 6);C1=CC(=CC=C1CC(C(=O)NC(CCC(=O)N)C(=O)O)N)O;UBAQSAUDKMIEQZ-UHFFFAOYSA-N
7010580;ACE2;6;1.1449999999999999e-140;0.5909;19.8389;250.7887;ACE2;Angiotensin-converting enzyme 2 (pKi >= 6);CC(C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N)O;IQHUITKNHOKGFC-UHFFFAOYSA-N
12530;PLA2G4B;6;2.175e-68;0.4595;5.9815;121.0259;PLA2G4B;Cytosolic phospholipase A2 beta (pKi >= 6);CCCCCCCCCCCCC(=O)O;SZHOJFHSIKHZHA-UHFFFAOYSA-N
111299;FOLH1;6;6.382e-52;0.4545;16.345;91.4614;FOLH1;Glutamate carboxypeptidase 2 (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N;XHHOHZPNYFQJKL-UHFFFAOYSA-N
3038501;EDNRA;6;2.4599999999999998e-48;0.4795;72.0853;85.0235;EDNRA;Endothelin-1 receptor (pKi >= 6);C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CCC(C(=O)O)N;CATMPQFFVNKDEY-UHFFFAOYSA-N
53479914;LPAR1;6;3.382e-45;0.5818;8.446;79.3892;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN;NCWMYSRFLUIVBC-UHFFFAOYSA-N
20835023;LPAR3;6;7.551e-136;0.9286;20.8004;242.1369;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)O;ZQTAMPRZFOOEEP-UHFFFAOYSA-N
19816756;MC4R;6;2.203e-51;0.4783;75.9614;90.4953;MC4R;Melanocortin receptor 4 (pKi >= 6);CC(C)C(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N;LWFWZRANSFAJDR-UHFFFAOYSA-N
131755752;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCC;SAZSVOQHSUNCSC-UHFFFAOYSA-N
19816750;CAPN2;6;4.234e-43;0.52;12.4634;75.6234;CAPN2;Calpain-2 catalytic subunit (pKi >= 6);C1=CC(=CC=C1CC(C(=O)NC(CCC(=O)O)C(=O)O)N)O;PDSLRCZINIDLMU-UHFFFAOYSA-N
9700;POLB;6;1.508e-83;0.7885;2.4509;148.2411;POLB;DNA polymerase beta (pKi >= 6);CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O;GYOZYWVXFNDGLU-UHFFFAOYSA-N
131755915;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;YBYJHYPJVAOSBP-UHFFFAOYSA-N
131755728;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCC;PODGNDQRHPDVSY-UHFFFAOYSA-N
7643;CES1;6;5.152e-80;0.413;17.9406;141.8972;CES1;Liver carboxylesterase 1 (pKi >= 6);COC(=O)CCC1=CC=CC=C1;RPUSRLKKXPQSGP-UHFFFAOYSA-N
52924787;LPAR1;6;4.746e-45;0.5714;8.4182;79.1251;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCC=CCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCC=CCC;QISXRGLAZUIPCG-UHFFFAOYSA-N
96814;NPR;6;1.372e-116;0.5;16.8374;207.5605;NPR;Thermolysin (pKi >= 6);CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;OMNVYXHOSHNURL-UHFFFAOYSA-N
131758887;FABP3;7;2.459e-56;0.5294;1.8565;99.3864;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COC(=O)CCCCCCCC=CCCCC;GEDOOJBTRRNYEP-UHFFFAOYSA-N
6435901;FABP3;7;6.593e-59;0.7333;1.9424;104.0032;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCCCCCCCC(=O)N;SFIHQZFZMWZOJV-UHFFFAOYSA-N
150964;FPR1;6;2.544e-87;0.5;16.5467;155.0145;FPR1;fMet-Leu-Phe receptor (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N;PQBHGSGQZSOLIR-UHFFFAOYSA-N
9797038;SSTR2;7;7.169e-85;0.4658;20.544;150.6161;SSTR2;Somatostatin receptor type 2 (pKi >= 7);CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N;BVRPESWOSNFUCJ-UHFFFAOYSA-N
53480847;FABP3;7;1.275e-47;0.5152;1.5652;83.7407;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;YITZQGLIICATLN-UHFFFAOYSA-N
12599;OXGR1;6;7.642999999999999e-137;0.4615;14.9285;243.9228;OXGR1;2-oxoglutarate receptor 1 (pKi >= 6);C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O;KHWCHTKSEGGWEX-UHFFFAOYSA-N
131755233;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;WQVLEJVLEGNDEG-UHFFFAOYSA-N
96814;PIN1;6;2.237e-43;0.4;5.6716;76.121;PIN1;Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (pKi >= 6);CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N;OMNVYXHOSHNURL-UHFFFAOYSA-N
131753767;LPAR3;6;1.12e-76;0.551;11.7009;135.9054;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;UUHNNGQNNNMIKK-UHFFFAOYSA-N
7009650;MME;6;1.157e-72;0.5667;62.1639;128.6988;MME;Neprilysin (pKi >= 6);C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CC3=CN=CN3)N;FBTYOQIYBULKEH-UHFFFAOYSA-N
53479863;LPAR1;6;4.746e-45;0.5714;8.4182;79.1251;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC;IZWPZNGYCMMGHU-UHFFFAOYSA-N
151134;ACE;6;1.403e-150;0.5926;149.5791;268.5836;ACE;Angiotensin-converting enzyme (pKi >= 6);C1=CC=C(C=C1)CC(C(=O)NC(CCC(=O)O)C(=O)O)N;JXWLMUIXUXLIJR-UHFFFAOYSA-N
3634442;OPRD1;6;5.6850000000000006e-42;0.5132;100.3752;73.5984;OPRD1;Delta-type opioid receptor (pKi >= 6);C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CCC(=O)O)C(=O)O)N;PWIQCLSQVQBOQV-UHFFFAOYSA-N
52924774;FABP3;7;6.659e-53;0.6491;1.7417;93.2235;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN;XJLGATDALCZXFX-UHFFFAOYSA-N
7021456;NTSR2;8;1.065e-96;0.4396;9.3279;171.8512;NTSR2;Neurotensin receptor type 2 (pKi >= 8);C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N)O;XTWSWDJMIKUJDQ-UHFFFAOYSA-N
131759908;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;PIYNNEKPAVFCLZ-UHFFFAOYSA-N
9948926;FPR1;6;3.6040000000000003e-65;0.5397;12.3229;115.246;FPR1;fMet-Leu-Phe receptor (pKi >= 6);C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CC(=O)O)N;ZARXTZFGQZBYFO-UHFFFAOYSA-N
9797038;NTSR1;10;2.043e-43;0.4773;1.2621;76.1916;NTSR1;Neurotensin receptor type 1 (pKi >= 10);CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N;BVRPESWOSNFUCJ-UHFFFAOYSA-N
19816756;MC5R;8;2.351e-71;0.4359;10.5177;126.3511;MC5R;Melanocortin receptor 5 (pKi >= 8);CC(C)C(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N;LWFWZRANSFAJDR-UHFFFAOYSA-N
52922266;FABP3;7;3.359e-50;0.65;1.6514;88.3711;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)([O-])OCC[N+](C)(C)C;MVGBUJJTKGIFFM-UHFFFAOYSA-N
329275;NPR;6;1.672e-117;0.7308;16.97;209.2012;NPR;Thermolysin (pKi >= 6);CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N;BQVUABVGYYSDCJ-UHFFFAOYSA-N
